track_spotify_id,artist_name,title,keywords,normalized_keywords
4UChhDCTtneR0QXN0btEmz,Natiruts,"Sorri, Sou Rei (feat. Claudia Leitte)","['regret', 'self-reflection', 'empowerment', 'resilience', 'redemption', 'reggae', 'Brazilian music', 'uplifting', 'emotional', 'introspective', 'hope', 'love', 'forgiveness', 'strength', 'growth', 'peaceful', 'rhythmic', 'soulful', 'melodic', 'positive vibes', 'acoustic', 'warm', 'spiritual', 'conscious', 'relaxing']","['growth', 'conscious', 'reggae', 'hope', 'regret', 'acoustic', 'relaxing', 'reflection', 'vibe', 'guilt', 'introspection', 'cold', 'strong', 'redemption', 'spiritual', 'peace', 'melody', 'soul', 'empowerment', 'love', 'uplift', 'emotion', 'rhythm', 'latin rock', 'resilience']"
4UkLS3Vqp8o2ukxipCIQ7N,AURORA,Heathens,"['dark', 'mysterious', 'intense', 'brooding', 'emotional', 'alternative', 'electronic', 'atmospheric', 'moody', 'haunting', 'ethereal', 'indie', 'melancholic', 'cinematic', 'dramatic', 'enigmatic', 'raw', 'powerful', 'reflective', 'gothic', 'synth', 'ambient', 'deep', 'complex', 'emotive']","['mystery', 'ambient', 'moody', 'complex', 'melancholic', 'heavy', 'electro', 'drama', 'atmosphere', 'reflection', 'cinematic', 'alternative', 'intense', 'dark', 'deep', 'emotive', 'ghosts', 'gothic', 'ethereal', 'indie', 'raw', 'brooding', 'enigmatic', 'synth', 'emotion']"
4UzVcXufOhGUwF56HT7b8M,Evanescence,My Immortal,"['loss', 'grief', 'heartbreak', 'pain', 'memory', 'emotional', 'piano', 'ballad', 'melancholy', 'haunting', 'sorrow', 'love', 'remembrance', 'sadness', 'reflection', 'vulnerability', 'dark', 'introspective', 'slow tempo', 'dramatic', 'nostalgia', 'mourning', 'raw emotion', 'yearning', 'ghostly']","['mood', 'piano', 'remembrance', 'feeling', 'breakup', 'drama', 'grief', 'reflection', 'nostalgia', 'desire', 'dark', 'ballad', 'introspection', 'memory', 'ghosts', 'hurt', 'tempo', 'sorrow', 'love', 'loss', 'sadness', 'vulnerable', 'emotion']"
4V1qXC1U9FIW8dBXXFIrCC,PXNDX,Procedimientos para Llegar a un Común Acuerdo,"['conflict resolution', 'agreement', 'communication', 'compromise', 'understanding', 'alternative rock', 'emotional intensity', 'relationship dynamics', 'negotiation', 'introspection', 'melancholy', 'passion', 'youthful energy', 'urban life', 'frustration', 'hope', 'dialogue', 'decision making', 'tension', 'reconciliation', 'expressive vocals', 'guitar-driven', 'reflective', 'modern', 'emotive']","['mood', 'guitar', 'hope', 'vocals', 'reflection', 'youthful', 'passion', 'frustration', 'reconciliation', 'rock', 'tension', 'compromise', 'introspection', 'emotive', 'bargain', 'agreement', 'modern', 'decision', 'couple dynamics', 'confusion', 'city', 'dialogue', 'emotion', 'conflict', 'communication']"
4VKI2yBkCE4mWhFBwZp0LU,Ivy Queen,Quiero Saber,"['desire', 'curiosity', 'love', 'passion', 'yearning', 'reggaeton', 'romantic', 'emotional', 'urban', 'danceable', 'female empowerment', 'introspection', 'relationship', 'longing', 'confession', 'rhythmic', 'sensual', 'heartfelt', 'melodic', 'expressive', 'vibrant', 'dynamic', 'sincere', 'intense', 'storytelling']","['romance', 'vibrant', 'reggae', 'narrative', 'dance', 'passion', 'desire', 'curiosity', 'intense', 'confession', 'introspection', 'sincere', 'relationship', 'dynamic', 'expressive', 'melody', 'sensual', 'empowerment', 'city', 'love', 'heartfelt', 'emotion', 'rhythm']"
4VRP8DfxO2qQOZrnbaj324,Dvicio,Enamorate,"['love', 'romance', 'passion', 'desire', 'affection', 'pop', 'Latin', 'upbeat', 'danceable', 'emotional', 'youthful', 'relationship', 'heartfelt', 'melodic', 'catchy', 'sentimental', 'hopeful', 'intimate', 'joyful', 'vibrant', 'modern', 'rhythmic', 'expressive', 'tender', 'cheerful']","['romance', 'mood', 'vibrant', 'affection', 'hope', 'joy', 'dance', 'passion', 'youthful', 'sentimental', 'desire', 'upbeat', 'latin', 'pop', 'modern', 'relationship', 'expressive', 'melody', 'sensual', 'love', 'catchy', 'tender', 'heartfelt', 'emotion', 'rhythm']"
4VrG6ie3SttRneMg9gtcYI,Elefante,El Abandonao - Version Censurada,"['abandonment', 'loneliness', 'heartbreak', 'sadness', 'regret', 'rock', 'ballad', 'emotional', 'melancholy', 'introspection', 'love lost', 'pain', 'despair', 'vulnerability', 'nostalgia', 'slow tempo', 'guitar', 'vocals', 'raw emotion', 'censorship', 'struggle', 'isolation', 'reflection', 'yearning', 'sorrow']","['mood', 'solitude', 'despair', 'guitar', 'isolation', 'regret', 'feeling', 'breakup', 'censorship', 'abandonment', 'vocals', 'reflection', 'nostalgia', 'struggle', 'rock', 'desire', 'ballad', 'introspection', 'lost love', 'hurt', 'tempo', 'sorrow', 'sadness', 'vulnerable', 'emotion']"
4W3FJapn5CD6Fnrlfj4HFe,C. Tangana,Booty,"['sensual', 'dance', 'party', 'rhythmic', 'energetic', 'urban', 'latin', 'beat', 'club', 'groove', 'nightlife', 'movement', 'confidence', 'flirtation', 'celebration', 'vibrant', 'bold', 'fun', 'expressive', 'dynamic', 'youthful', 'rhythm', 'seductive', 'lively', 'festive']","['vibrant', 'club', 'bold', 'beat', 'nightlife', 'movement', 'fun', 'confident', 'energy', 'dance', 'youthful', 'seduction', 'festive', 'flirty', 'groove', 'latin', 'lively', 'dynamic', 'expressive', 'sensual', 'city', 'party', 'rhythm', 'celebration']"
4YMqbFcDIFiCBd02PzUBcM,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),"['shopping', 'bargain', 'fun', 'confidence', 'humor', 'hip hop', 'party', 'urban', 'style', 'money saving', 'vintage', 'quirky', 'youth', 'celebration', 'self-expression', 'dance', 'casual', 'streetwear', 'budget', 'independent', 'energetic', 'playful', 'trendy', 'attitude', 'nostalgia']","['quirky', 'shopping', 'independent', 'self-expression', 'style', 'fun', 'confident', 'energy', 'teen', 'dance', 'nostalgia', 'casual', 'attitude', 'budget', 'money saving', 'humor', 'bargain', 'rap', 'legacy', 'playful', 'streetwear', 'city', 'party', 'trend', 'celebration']"
4ZQqpHfuF3Uhv5enNE4f90,La Oreja de Van Gogh,Muñeca de Trapo,"['heartbreak', 'loss', 'sadness', 'emotional pain', 'vulnerability', 'pop rock', 'melancholic', 'love', 'relationship', 'regret', 'fragility', 'introspection', 'nostalgia', 'yearning', 'soft vocals', 'acoustic elements', 'storytelling', 'romantic', 'emotive', 'reflective', 'sentimental', 'melody', 'expressive', 'poignant', 'mournful']","['romance', 'melancholic', 'regret', 'breakup', 'acoustic', 'vocals', 'narrative', 'reflection', 'poignant', 'grief', 'nostalgia', 'fragility', 'sentimental', 'desire', 'introspection', 'pop', 'emotive', 'relationship', 'expressive', 'melody', 'love', 'loss', 'sadness', 'vulnerable', 'emotion']"
4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,"['heartbreak', 'anger', 'empowerment', 'breakup', 'resentment', 'pop rock', 'teen angst', 'revenge', 'emotional release', 'youth', 'frustration', 'independence', 'energy', 'sarcasm', 'conflict', 'moving on', 'raw emotion', 'vulnerability', 'self-reflection', 'bitterness', 'catchy', 'dynamic', 'relatable', 'intensity', 'rebellion']","['relatable', 'independent', 'revenge', 'feeling', 'breakup', 'anger', 'energy', 'reflection', 'intensity', 'teen', 'frustration', 'rebellion', 'bitterness', 'discontent', 'pop', 'dynamic', 'moving on', 'empowerment', 'catchy', 'vulnerable', 'emotion', 'angst', 'conflict', 'sarcasm']"
4aWmUDTfIPGksMNLV2rQP2,Luis Fonsi,Despacito (Featuring Daddy Yankee),"['romantic', 'sensual', 'dance', 'latin', 'upbeat', 'reggaeton', 'summer', 'party', 'flirtation', 'passion', 'rhythm', 'tropical', 'love', 'celebration', 'energy', 'nightlife', 'warmth', 'movement', 'fun', 'vibrant', 'beat', 'seduction', 'joy', 'festive', 'melody']","['romance', 'vibrant', 'reggae', 'beat', 'nightlife', 'movement', 'summer', 'joy', 'fun', 'energy', 'dance', 'passion', 'seduction', 'festive', 'flirty', 'upbeat', 'latin', 'tropical', 'cold', 'melody', 'sensual', 'love', 'party', 'rhythm', 'celebration']"
4aemclWVRzRtSP0oNqsjFd,Plain White T's,Someday,"['hope', 'future', 'dreams', 'longing', 'patience', 'acoustic', 'soft rock', 'melancholy', 'reflection', 'love', 'yearning', 'optimism', 'youth', 'waiting', 'sentimentality', 'introspection', 'gentle', 'emotional', 'nostalgia', 'ballad', 'heartfelt', 'slow tempo', 'inspiration', 'romantic', 'vulnerability']","['mood', 'romance', 'hope', 'future', 'acoustic', 'reflection', 'patience', 'teen', 'nostalgia', 'sentimental', 'rock', 'desire', 'ballad', 'introspection', 'waiting', 'tempo', 'inspiration', 'love', 'optimism', 'vulnerable', 'heartfelt', 'emotion', 'dream', 'gentle']"
4bmTKkw4k9rRSbrvfRyJ78,The Covers Duo,Chozetsu Dynamic (DBS),"['energy', 'power', 'excitement', 'determination', 'intensity', 'anime', 'action', 'adventure', 'heroism', 'battle', 'dynamic', 'uplifting', 'fast-paced', 'motivational', 'epic', 'electronic', 'rock', 'instrumental', 'vibrant', 'dramatic', 'strength', 'courage', 'challenge', 'victory', 'resilience']","['epic', 'vibrant', 'triumph', 'motivation', 'electro', 'drama', 'energy', 'adventure', 'intensity', 'rock', 'determination', 'action', 'bravery', 'challenge', 'heroism', 'anime', 'dynamic', 'strong', 'power', 'fight', 'tempo', 'orchestra', 'uplift', 'resilience', 'exciting']"
4dmfUhb1EDduvNamiqw1tV,El Canto Del Loco,Un Millon de Cicatrices,"['heartbreak', 'pain', 'emotional scars', 'loss', 'healing', 'pop rock', 'introspection', 'melancholy', 'love struggles', 'regret', 'nostalgia', 'youth', 'relationship', 'vulnerability', 'sorrow', 'hope', 'reflection', 'sentimentality', 'passion', 'raw emotion', 'guitar', 'melody', 'lyrics', 'expressive', 'sentimental']","['mood', 'love story', 'lyrics', 'guitar', 'hope', 'regret', 'breakup', 'feeling', 'reflection', 'nostalgia', 'teen', 'passion', 'emotional scars', 'sentimental', 'introspection', 'pop', 'relationship', 'expressive', 'hurt', 'melody', 'sorrow', 'loss', 'healing', 'vulnerable']"
4dnulY0BYSEyoSTd6Op24y,Chenoa,Cuando Tú Vas,"['love', 'longing', 'romance', 'heartbreak', 'passion', 'pop', 'ballad', 'emotional', 'yearning', 'relationship', 'melancholy', 'sentimental', 'vocals', 'intimacy', 'slow tempo', 'nostalgia', 'devotion', 'hope', 'connection', 'expressive', 'soft', 'reflective', 'affection', 'desire', 'soulful']","['romance', 'mood', 'affection', 'devotion', 'hope', 'breakup', 'vocals', 'reflection', 'nostalgia', 'passion', 'soft', 'sentimental', 'desire', 'ballad', 'pop', 'relationship', 'expressive', 'tempo', 'connection', 'sensual', 'soul', 'love', 'emotion']"
4ertmIhSQW8tOoLBMuhEVD,Clon,First Love,"['first love', 'romance', 'nostalgia', 'youthful', 'emotion', 'dance', 'pop', '80s vibe', 'synth', 'melody', 'sentiment', 'heartfelt', 'longing', 'relationship', 'memory', 'soft beat', 'catchy', 'upbeat', 'feelings', 'passion', 'tenderness', 'energy', 'melancholy', 'hope', 'connection']","['romance', 'mood', 'beat', 'hope', 'feeling', 'energy', 'nostalgia', 'youthful', 'dance', 'passion', 'desire', 'upbeat', 'pop', 'relationship', 'memory', 'melody', 'connection', '80s', 'new love', 'catchy', 'tender', 'synth', 'heartfelt', 'emotion', 'sentiment']"
4ex8oQEII6lpqDrDh7lcZq,Américo,Que levante la mano,"['celebration', 'dance', 'joy', 'party', 'energy', 'Latin music', 'upbeat', 'rhythm', 'festive', 'cheerful', 'crowd', 'movement', 'fun', 'social', 'enthusiasm', 'vibrant', 'melody', 'singalong', 'festivity', 'excitement', 'beat', 'lively', 'cultural', 'engagement', 'happiness']","['mood', 'vibrant', 'beat', 'movement', 'social', 'culture', 'joy', 'fun', 'energy', 'engagement', 'dance', 'crowd', 'festive', 'upbeat', 'latin', 'lively', 'singalong', 'melody', 'happiness', 'party', 'rhythm', 'exciting', 'celebration']"
4fGIqy3bvjX0jz1SJHqjjo,My Chemical Romance,"It's Not a Fashion Statement, It's a Deathwish","['dark', 'intense', 'rebellion', 'desperation', 'anger', 'punk rock', 'emo', 'alternative', 'youth angst', 'emotional turmoil', 'raw energy', 'melodic aggression', 'conflict', 'identity struggle', 'alienation', 'defiance', 'melancholy', 'fast tempo', 'guitar-driven', 'vocals', 'underground', 'subculture', 'emotive lyrics', 'gritty', 'passion']","['mood', 'desperation', 'gritty', 'guitar', 'anger', 'vocals', 'energy', 'inner turmoil', 'alternative', 'passion', 'rebellion', 'punk', 'intense', 'dark', 'defiance', 'identity', 'emotive', 'emo', 'alienation', 'underground', 'tempo', 'melody', 'subculture', 'angst', 'conflict']"
4fSar1liXyxCK3lOcWHUE1,Natalia Jiménez,Creo en Mi,"['self-belief', 'empowerment', 'confidence', 'inspiration', 'strength', 'pop', 'ballad', 'uplifting', 'emotional', 'female vocals', 'motivation', 'hope', 'resilience', 'love', 'passion', 'determination', 'growth', 'optimism', 'personal journey', 'heartfelt', 'vocal performance', 'melodic', 'encouragement', 'positive message', 'introspection']","['growth', 'motivation', 'self-doubt', 'hope', 'vocals', 'confident', 'passion', 'encouragement', 'determination', 'journey', 'ballad', 'introspection', 'pop', 'positive', 'strong', 'inspiration', 'melody', 'empowerment', 'love', 'uplift', 'optimism', 'heartfelt', 'emotion', 'vocal', 'resilience']"
4fXGWiVhlOLdhwRDP6pIFG,Fools Garden,Lemon Tree,"['melancholy', 'loneliness', 'waiting', 'reflection', 'nostalgia', 'acoustic', 'pop rock', 'catchy melody', 'bittersweet', 'daydreaming', 'heartache', 'quiet sadness', 'introspection', 'simple life', 'emotional', 'soft vocals', '1970s vibe', 'gentle rhythm', 'storytelling', 'relatable', 'mellow', 'wistful', 'love lost', 'patience', 'hope']","['mood', 'relatable', 'solitude', 'mellow', 'daydream', 'hope', 'acoustic', 'vocals', 'narrative', 'reflection', 'patience', 'nostalgia', 'bitterness', 'wistful', '70s', 'introspection', 'lost love', 'pop', 'heart', 'waiting', 'life', 'catchy', 'sadness', 'emotion', 'rhythm']"
4fiL1IyjSdxtUg8hKvWXhc,James Blunt,Telephone,"['communication', 'connection', 'longing', 'distance', 'waiting', 'acoustic', 'melancholy', 'love', 'heartbreak', 'intimacy', 'nostalgia', 'soft rock', 'emotional', 'reflection', 'vulnerability', 'call', 'separation', 'hope', 'patience', 'quiet', 'sentimental', 'relationship', 'yearning', 'voice', 'conversation']","['mood', 'isolation', 'hope', 'breakup', 'acoustic', 'reflection', 'patience', 'nostalgia', 'sentimental', 'rock', 'desire', 'call', 'waiting', 'relationship', 'loud', 'distance', 'connection', 'sensual', 'love', 'dialogue', 'vulnerable', 'emotion', 'vocal', 'communication']"
4gC0IUJBZ6HQBy4SezYNgq,Morat,No Hay Más Que Hablar,"['communication', 'resolution', 'closure', 'relationship', 'honesty', 'acoustic', 'latin pop', 'emotional', 'melancholy', 'conversation', 'love', 'regret', 'introspection', 'dialogue', 'heartbreak', 'gentle', 'storytelling', 'soft vocals', 'sentimental', 'reflection', 'youthful', 'nostalgia', 'melody', 'rhythm', 'passion']","['mood', 'regret', 'breakup', 'acoustic', 'narrative', 'vocals', 'reflection', 'youthful', 'nostalgia', 'passion', 'sentimental', 'closure', 'introspection', 'honesty', 'pop', 'relationship', 'melody', 'resolution', 'love', 'dialogue', 'emotion', 'rhythm', 'communication', 'gentle']"
4hceSKjrkDTO0nMKFcb3sj,Bizarrap,"Villano Antillano: Bzrp Music Sessions, Vol. 51","['empowerment', 'defiance', 'urban', 'energy', 'attitude', 'trap', 'rap', 'Latin', 'flow', 'beats', 'street', 'confidence', 'rhythm', 'bold', 'expression', 'youth', 'vibrant', 'dynamic', 'rebellion', 'style', 'voice', 'culture', 'tempo', 'gritty', 'raw']","['vibrant', 'gritty', 'bold', 'beat', 'vocal', 'culture', 'style', 'flow', 'confident', 'energy', 'teen', 'rebellion', 'attitude', 'defiance', 'latin', 'rap', 'equality', 'dynamic', 'tempo', 'raw', 'empowerment', 'city', 'street', 'rhythm', 'trap']"
4hhc1rMxhTFbTRf9gCFgyR,Twenty One Pilots,Chlorine (Mexico City),"['introspection', 'darkness', 'cleansing', 'struggle', 'escape', 'alternative rock', 'electronic', 'moody', 'melancholy', 'urban', 'nighttime', 'emotional conflict', 'addiction', 'isolation', 'surreal', 'haunting', 'synth', 'dynamic', 'reflective', 'tense', 'underground', 'raw', 'experimental', 'brooding', 'atmospheric']","['mood', 'addiction', 'moody', 'escape', 'isolation', 'electro', 'tense', 'cleansing', 'atmosphere', 'surreal', 'reflection', 'struggle', 'rock', 'dark', 'night', 'introspection', 'ghosts', 'dynamic', 'underground', 'raw', 'experimental', 'brooding', 'city', 'synth', 'conflict']"
4hy4fb5D1KL50b3sng9cjw,Nirvana,Smells Like Teen Spirit,"['rebellion', 'youth', 'anger', 'grunge', 'energy', 'alternative rock', 'distorted guitar', 'raw emotion', '90s', 'anthem', 'disillusionment', 'adolescence', 'noise', 'counterculture', 'intensity', 'frustration', 'loud', 'power chords', 'dynamic shifts', 'underground', 'expressive', 'bold', 'edgy', 'iconic', 'aggression']","['iconic', 'distorted', 'bold', 'violent', 'feeling', 'dynamic shifts', 'anger', 'grunge', 'energy', 'intensity', 'teen', 'rebellion', 'frustration', 'rock', 'edgy', 'expressive', 'underground', 'disillusionment', 'loud', '80s', 'subculture', 'power chords', 'anthem']"
4iSUwveCCCIuRCwKEb9LL6,Gabriela Villalba,París,"['romantic', 'nostalgic', 'dreamy', 'urban', 'emotional', 'love', 'cityscape', 'nightlife', 'longing', 'melancholy', 'passion', 'reflection', 'journey', 'hope', 'intimacy', 'soft vocals', 'pop', 'ballad', 'atmospheric', 'sentimental', 'heartfelt', 'contemplative', 'yearning', 'escape', 'memory']","['romance', 'mood', 'escape', 'nightlife', 'hope', 'atmosphere', 'vocals', 'reflection', 'nostalgia', 'passion', 'sentimental', 'desire', 'journey', 'ballad', 'pop', 'memory', 'sensual', 'contemplation', 'city', 'love', 'heartfelt', 'emotion', 'dream']"
4jUuqKRr1fB4c1RvU6syls,Britney Spears,Oops!...I Did It Again,"['playful', 'flirtatious', 'pop', 'catchy', 'energetic', 'dance', 'teenage love', 'heartbreak', 'fun', 'upbeat', '80s influence', 'cheerful', 'romantic', 'youthful', 'confident', 'hook', 'melodic', 'radio hit', 'club', 'nostalgic', 'lighthearted', 'bubblegum pop', 'expressive', 'mainstream', 'vibrant']","['mood', 'romance', 'vibrant', 'club', 'bubblegum pop', 'breakup', 'fun', 'confident', 'energy', 'hook', 'dance', 'teen', 'youthful', 'nostalgia', 'mainstream', 'flirty', 'upbeat', 'pop', 'radio-friendly', 'playful', 'expressive', 'melody', 'catchy', '80s influence', 'lighthearted']"
4kflIGfjdZJW4ot2ioixTB,Adele,Someone Like You,"['heartbreak', 'loss', 'nostalgia', 'regret', 'love', 'ballad', 'emotional', 'piano', 'vocal', 'melancholy', 'reflection', 'yearning', 'sadness', 'memory', 'longing', 'intimacy', 'slow tempo', 'soulful', 'romantic', 'sentimental', 'vulnerability', 'mature', 'acoustic', 'melodic', 'poignant']","['mood', 'romance', 'piano', 'regret', 'breakup', 'acoustic', 'reflection', 'poignant', 'mature', 'nostalgia', 'sentimental', 'desire', 'ballad', 'memory', 'tempo', 'melody', 'sensual', 'soul', 'love', 'loss', 'sadness', 'vulnerable', 'emotion', 'vocal']"
4kgsK0fftHtg9gZOzkU5T2,Katy Perry,Dark Horse,"['power', 'mystery', 'seduction', 'magic', 'danger', 'pop', 'trap beat', 'confidence', 'supernatural', 'intensity', 'boldness', 'rhythmic', 'urban', 'allure', 'dominance', 'energy', 'dark tones', 'enchantment', 'assertiveness', 'modern', 'trap', 'catchy', 'vibrant', 'dramatic', 'strong']","['vibrant', 'mystery', 'bold', 'danger', 'drama', 'supernatural', 'enchanted', 'confident', 'energy', 'intensity', 'allure', 'seduction', 'dark', 'assertive', 'pop', 'modern', 'strong', 'power', 'dominant', 'city', 'catchy', 'magic', 'rhythm', 'trap']"
4khWEpnaijN0G1x019Uzdr,Morat,No Se Va,"['heartbreak', 'loss', 'sadness', 'regret', 'love', 'acoustic', 'latin pop', 'melancholy', 'emotional', 'guitar', 'romantic', 'nostalgia', 'yearning', 'soft vocals', 'introspective', 'slow tempo', 'sentimental', 'relationship', 'pain', 'reflection', 'vulnerable', 'passion', 'sorrow', 'hope', 'longing']","['mood', 'romance', 'guitar', 'regret', 'hope', 'breakup', 'acoustic', 'vocals', 'reflection', 'nostalgia', 'passion', 'sentimental', 'desire', 'introspection', 'pop', 'relationship', 'hurt', 'tempo', 'sorrow', 'love', 'loss', 'sadness', 'vulnerable', 'emotion']"
4l9gNfeexV0FJ7traSwtNf,Keane,This Is The Last Time,"['finality', 'reflection', 'regret', 'closure', 'nostalgia', 'alternative rock', 'melancholic', 'emotional', 'piano-driven', 'introspective', 'heartache', 'loss', 'hope', 'yearning', 'bittersweet', 'vulnerability', 'slow tempo', 'anthemic', 'sentimental', 'soft rock', 'contemplative', 'mature', 'dramatic', 'poignant', 'expressive']","['piano', 'melancholic', 'hope', 'regret', 'drama', 'reflection', 'poignant', 'mature', 'nostalgia', 'bitterness', 'sentimental', 'rock', 'closure', 'desire', 'introspection', 'heart', 'expressive', 'tempo', 'contemplation', 'finality', 'loss', 'vulnerable', 'anthem', 'emotion']"
4lCv7b86sLynZbXhfScfm2,Katy Perry,Firework,"['empowerment', 'self-confidence', 'inspiration', 'celebration', 'hope', 'pop', 'uplifting', 'energetic', 'motivational', 'dance', 'bright', 'colorful', 'joy', 'freedom', 'youthful', 'bold', 'expressive', 'dreams', 'courage', 'positivity', 'light', 'passion', 'achievement', 'vibrant', 'enthusiasm']","['vibrant', 'bold', 'motivation', 'hope', 'joy', 'achievement', 'confident', 'energy', 'dance', 'youthful', 'passion', 'bravery', 'pop', 'positivity', 'freedom', 'expressive', 'inspiration', 'color', 'empowerment', 'uplift', 'exciting', 'dream', 'light', 'celebration']"
4lhhELIL4E3vCRoL731UuT,La Oreja de Van Gogh,Rosas,"['love', 'nostalgia', 'heartbreak', 'romance', 'memories', 'pop', 'melancholy', 'yearning', 'sentimentality', 'reflection', 'relationships', 'emotional', 'soft', 'acoustic', 'introspection', 'hope', 'regret', 'longing', 'gentle', 'storytelling', 'melody', 'vocal', 'affection', 'past', 'wistful']","['romance', 'mood', 'affection', 'regret', 'hope', 'breakup', 'acoustic', 'narrative', 'reflection', 'nostalgia', 'soft', 'past', 'sentimental', 'wistful', 'desire', 'introspection', 'pop', 'memory', 'relationship', 'melody', 'love', 'emotion', 'vocal', 'gentle']"
4nrPB8O7Y7wsOCJdgXkthe,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53","['empowerment', 'confidence', 'energy', 'attitude', 'boldness', 'urban', 'trap', 'rap', 'latin', 'collaboration', 'rhythmic', 'dynamic', 'modern', 'expressive', 'vibrant', 'assertive', 'beat-driven', 'youthful', 'party', 'street', 'flow', 'intensity', 'style', 'emotion', 'performance']","['vibrant', 'bold', 'beat', 'style', 'flow', 'confident', 'energy', 'intensity', 'youthful', 'teamwork', 'attitude', 'assertive', 'latin', 'modern', 'rap', 'dynamic', 'expressive', 'performance', 'empowerment', 'city', 'street', 'party', 'emotion', 'rhythm', 'trap']"
4oPwPMtd9D5ejIVK1BRhfH,Yuri,Cuando Baja La Marea,"['longing', 'change', 'reflection', 'melancholy', 'hope', 'romantic', 'emotional', 'nostalgic', 'soft', 'ballad', 'acoustic', 'introspective', 'love', 'loss', 'yearning', 'calm', 'gentle', 'sentimental', 'heartfelt', 'slow tempo', 'vocal', 'poetic', 'warm', 'mood', 'serene']","['mood', 'romance', 'hope', 'acoustic', 'reflection', 'calm', 'nostalgia', 'soft', 'sentimental', 'desire', 'ballad', 'introspection', 'poetic', 'serene', 'cold', 'tempo', 'love', 'loss', 'heartfelt', 'emotion', 'change', 'vocal', 'gentle']"
4okba5wu9mMLXx79DXLKi3,Daddy Yankee,La Rompe Corazones,"['heartbreak', 'passion', 'love', 'pain', 'romance', 'reggaeton', 'dance', 'urban', 'Latin', 'rhythm', 'emotional', 'relationship', 'betrayal', 'nightlife', 'energy', 'melody', 'beat', 'desire', 'movement', 'vocals', 'party', 'tempo', 'feeling', 'intensity', 'expressive']","['romance', 'betrayal', 'reggae', 'beat', 'nightlife', 'movement', 'feeling', 'breakup', 'vocals', 'energy', 'intensity', 'dance', 'passion', 'desire', 'latin', 'relationship', 'expressive', 'hurt', 'tempo', 'melody', 'city', 'love', 'party', 'emotion', 'rhythm']"
4pUmQqaZklcCOB3rFdWc7g,Marc Anthony,Valió la Pena - Salsa Version,"['love', 'passion', 'regret', 'romance', 'emotion', 'salsa', 'dance', 'rhythm', 'Latin music', 'celebration', 'heartbreak', 'energy', 'movement', 'joy', 'relationship', 'tempo', 'percussion', 'brass', 'vocals', 'party', 'intensity', 'cultural', 'expressive', 'melody', 'warmth']","['romance', 'brass', 'movement', 'regret', 'joy', 'breakup', 'culture', 'salsa', 'vocals', 'energy', 'intensity', 'dance', 'passion', 'latin', 'relationship', 'cold', 'drums', 'expressive', 'tempo', 'melody', 'love', 'party', 'emotion', 'rhythm', 'celebration']"
4qHmfTbT6MtdBsWMSokxPj,The Covers Duo,Sign (Naruto),"['hope', 'determination', 'friendship', 'perseverance', 'growth', 'anime', 'inspiration', 'emotional', 'uplifting', 'motivational', 'soundtrack', 'dramatic', 'energetic', 'youthful', 'resilience', 'dreams', 'courage', 'battle', 'journey', 'overcoming', 'melodic', 'powerful', 'dynamic', 'intense', 'spirit']","['growth', 'heavy', 'motivation', 'perseverance', 'hope', 'drama', 'energy', 'youthful', 'remix', 'friends', 'spirit', 'determination', 'intense', 'journey', 'bravery', 'overcoming', 'anime', 'dynamic', 'fight', 'inspiration', 'melody', 'uplift', 'emotion', 'dream', 'resilience']"
4qM2h3xkzwGJiVv6GgL6w0,Lenny Kravitz,Lady,"['romantic', 'sensual', 'love', 'passion', 'intimacy', 'rock', 'groove', 'soulful', 'smooth', 'emotional', 'relationship', 'devotion', 'attraction', 'melodic', 'rhythm', 'vintage', 'warm', 'expressive', 'slow tempo', 'affection', 'heartfelt', 'classic', 'vocal', 'instrumental', 'mood']","['attraction', 'romance', 'mood', 'affection', 'devotion', 'vocal', 'passion', 'rock', 'groove', 'classic', 'relationship', 'legacy', 'cold', 'expressive', 'tempo', 'smooth', 'melody', 'orchestra', 'sensual', 'soul', 'love', 'heartfelt', 'emotion', 'rhythm']"
4qMUjn6QaXPTOVjbnJADiC,Zion & Lennox,Me Pones En Tension,"['tension', 'desire', 'passion', 'romance', 'intensity', 'reggaeton', 'urban', 'dance', 'nightlife', 'seduction', 'rhythm', 'beat', 'energy', 'club', 'flirtation', 'heat', 'movement', 'emotion', 'connection', 'vibe', 'love', 'attraction', 'party', 'tempo', 'groove']","['attraction', 'romance', 'club', 'reggae', 'beat', 'nightlife', 'movement', 'energy', 'intensity', 'dance', 'passion', 'vibe', 'seduction', 'flirty', 'desire', 'tension', 'groove', 'cold', 'tempo', 'connection', 'city', 'love', 'party', 'emotion', 'rhythm']"
